City,Title,Type,Price,Surface,Location,URL,Image,Reference,Page
Sousse,Terrain habitation ind. en vente,,310000.0,565,"Hergla, Centre ville Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54710.html,,,1
Sousse,Terrain industriel en vente,,550000.0,1100,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/54458.html,,,1
Sousse,Terrain habitation ind. en vente,,232000.0,830,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/52883.html,,,1
Sousse,Terrain habitation ind. en vente,,850000.0,446,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,,,1
Sousse,Terrain habitation ind. en vente,,244000.0,544,"Hergla, Centre ville hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54711.html,,,2
Sousse,Terrain habitation ind. en vente,,920000.0,546,Hammam Sousse,https://www.tecnocasa.tn/vendre/terrain/sousse/hammam-sousse/54604.html,,,2
Sousse,Terrain habitation ind. en vente,,300000.0,481,"Hergla, Rue hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54693.html,,,2
Sousse,Terrain agricole en vente,,117000.0,1241,"Chott Meriam, Rue foukaya",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/54370.html,,,2
Sousse,Terrain habitation ind. en vente,,320000.0,511,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/50889.html,,,2
Sousse,Terrain habitation ind. en vente,,1116000.0,744,"Hammam Sousse, Rue Azzaourek",https://www.tecnocasa.tn/vendre/terrain/sousse/hammam-sousse/53008.html,,,2
Sousse,Terrain habitation ind. en vente,,185000.0,463,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/50893.html,,,2
Sousse,Terrain habitation ind. en vente,,310000.0,496,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/50885.html,,,2
Sousse,Terrain habitation ind. en vente,,300000.0,490,"Sousse Centre Ville, Rue Mosquée - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/50156.html,,,2
Sousse,Terrain habitation ind. en vente,,160000.0,372,"M'Saken, terrain rue krousseya",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/45233.html,,,2
Sousse,Terrain habitation collective en vente,,214000.0,390,"Chott Meriam, Rue foukaya",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/53973.html,,,2
Sousse,Terrain habitation collective en vente,,895000.0,358,"Sousse Centre Ville, Rue Docteur Moureau - Cité Hached - Jawhara",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/50773.html,,,2
Sousse,Terrain agricole en vente,,60000.0,526,"Hergla, Accès Stade Napolles Zone Agricole Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/53591.html,,,2
Sousse,Terrain habitation ind. en vente,,205000.0,299,"Hergla, Cité Nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/50230.html,,,2
Sousse,Terrain habitation ind. en vente,,316000.0,395,"Hammam Sousse, Rue Jaafar Majed",https://www.tecnocasa.tn/vendre/terrain/sousse/hammam-sousse/40435.html,,,2
Sousse,Terrain habitation ind. en vente,,477000.0,636,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/50977.html,,,3
Sousse,Terrain habitation ind. en vente,,155000.0,271,"M'Saken, Rue msaken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/51323.html,,,3
Sousse,Terrain habitation ind. en vente,,187200.0,288,"M'Saken, Rue M'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/52763.html,,,3
Sousse,Terrain habitation ind. en vente,,215150.0,331,"M'Saken, Rue msaken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/52761.html,,,3
Sousse,Terrain habitation ind. en vente,,,1600,"Hergla, Cité Nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/53400.html,,,3
Sousse,Terrain habitation collective en vente,,540000.0,601,Sahloul - Sahloul 1-2,https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/40958.html,,,3
Sousse,Terrain habitation ind. en vente,,215000.0,342,Kalâa Seghira - Cité El Manazah,https://www.tecnocasa.tn/vendre/terrain/sousse/kalaa-seghira/52518.html,,,3
Sousse,Terrain habitation collective en vente,,505000.0,562,"Chott Meriam, Pres targui",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/52236.html,,,3
Sousse,Terrain habitation collective en vente,,110000.0,428,"Chott Meriam, Rue ouled ben zina",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/48763.html,,,3
Sousse,Terrain agricole en vente,,220000.0,600,"Chott Meriam, Rue Rmila",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/52055.html,,,3
Sousse,Terrain agricole en vente,,131325.0,1545,"Sidi Bou Ali, Sidi bouali",https://www.tecnocasa.tn/vendre/terrain/sousse/sidi-bou-ali/51756.html,,,3
Sousse,Terrain agricole en vente,,85000.0,1000,"Sidi Bou Ali, Sidi Bouali",https://www.tecnocasa.tn/vendre/terrain/sousse/sidi-bou-ali/51752.html,,,3
Sousse,Terrain agricole en vente,,204000.0,2147,"Chott Meriam, Rue foukaya",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/51977.html,,,3
Sousse,Terrain agricole en vente,,80000.0,211,"Chott Meriam, Rue kousour gharnata",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/50730.html,,,3
Sousse,Terrain agricole en vente,,83000.0,417,"Chott Meriam, Rue ouled oune",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/51662.html,,,3
Sousse,Terrain habitation ind. en vente,,264000.0,379,"Chott Meriam, Rue targi",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/49606.html,,,4
Sousse,Terrain agricole en vente,,280000.0,800,"Chott Meriam, Rue rmila",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/51659.html,,,4
Sousse,Terrain habitation ind. en vente,,209000.0,381,"Chott Meriam, Prés de targi",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/49835.html,,,4
Sousse,Terrain habitation collective en vente,,2200000.0,1392,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48353.html,,,4
Sousse,Terrain agricole en vente,,564000.0,2254,"Chott Meriam, Rue rmila",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/50861.html,,,4
Sousse,Terrain habitation ind. en vente,,337330.0,427,"Chott Meriam, Ouled Souguir 3",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/41614.html,,,4
Sousse,Terrain agricole en vente,,325000.0,8115,"Hergla, Zone agricole Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/51322.html,,,4
Sousse,Terrain habitation ind. en vente,,291000.0,388,"Sousse Centre Ville, Av. du 20 Mars 1956 - Cité Hached - Jawhara",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48642.html,,,4
Sousse,Terrain habitation ind. en vente,,190000.0,220,"Sousse Centre Ville, Rue Mahmoud Bouraoui - Cité Hached - Jawhara",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/50611.html,,,4
Sousse,Terrain habitation ind. en vente,,415000.0,461,"Sousse Centre Ville, Rue du Commandant Bejaoui - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/50976.html,,,4
Sousse,Terrain habitation ind. en vente,,269500.0,700,"Hergla, Zone anbriya hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/50677.html,,,4
Sousse,Terrain habitation ind. en vente,,400000.0,361,Khezama - Khezema Ouest,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/50592.html,,,4
Sousse,Terrain habitation ind. en vente,,470000.0,362,Khezama - Khezema Ouest,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/50593.html,,,4
Sousse,Terrain habitation ind. en vente,,750000.0,614,"Chott Meriam, Rue merdessi",https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/49608.html,,,4
Sousse,Terrain habitation ind. en vente,,472000.0,525,"Sousse Centre Ville, Lotissement nebli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/49838.html,,,4
Sousse,Terrain agricole en vente,,320000.0,614,"El Kantaoui, Rue les collines",https://www.tecnocasa.tn/vendre/terrain/sousse/el-kantaoui/49060.html,,,5
Sousse,Terrain habitation ind. en vente,,,1194,"Hergla, Cité Nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/48937.html,,,5
Sousse,Terrain habitation ind. en vente,,,1276,"Hergla, Cité Nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/48912.html,,,5
Sousse,Terrain habitation collective en vente,,,2294,"Sahloul, Route de cienture - Sahloul 1-2",https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/41927.html,,,5
Sousse,Terrain habitation ind. en vente,,850000.0,496,Khezama - Khezema Est,https://www.tecnocasa.tn/vendre/terrain/sousse/khezama/32447.html,,,5
Sousse,Terrain habitation ind. en vente,,62000.0,220,Kalâa Seghira - El Kaala Essagira,https://www.tecnocasa.tn/vendre/terrain/sousse/kalaa-seghira/45158.html,,,5
Sousse,Terrain habitation ind. en vente,,630000.0,400,Sahloul - Sahloul 1-2,https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/38069.html,,,5
Sousse,Terrain habitation ind. en vente,,700000.0,405,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/38848.html,,,5
Sousse,Terrain habitation ind. en vente,,595000.0,458,Sahloul - Sahloul 1-2,https://www.tecnocasa.tn/vendre/terrain/sousse/sahloul/39425.html,,,5
Sousse,Terrain agricole en vente,,165000.0,1200,Chott Meriam,https://www.tecnocasa.tn/vendre/terrain/sousse/chott-meriam/17442.html,,,5
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,6
Sousse,Terrain habitation ind. en vente,,237000.0,304,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55397.html,,,6
Sousse,Terrain habitation ind. en vente,,247000.0,353,"Sousse Centre Ville, Rue Farabi - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48067.html,,,6
Sousse,Terrain habitation ind. en vente,,435000.0,414,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54114.html,,,6
Sousse,Terrain habitation collective en vente,,401000.0,501,"Sousse Riadh, Avenue imam abou hannifa - Cité Riadh",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-riadh/52625.html,,,6
Sousse,Terrain habitation ind. en vente,,271000.0,417,"M'Saken, Cité Ennour",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,,,6
Sousse,Terrain habitation ind. en vente,,440000.0,553,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,,,6
Sousse,Terrain habitation ind. en vente,,220000.0,399,"Hergla, Rue nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/55436.html,,,6
Sousse,Terrain habitation ind. en vente,,167400.0,372,"M'Saken, Rue m'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55313.html,,,6
Sousse,Terrain habitation ind. en vente,,111000.0,285,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/53411.html,,,6
Sousse,Terrain habitation collective en vente,,544000.0,544,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,,,6
Sousse,Terrain habitation ind. en vente,,310000.0,565,"Hergla, Centre ville Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54710.html,,,6
Sousse,Terrain industriel en vente,,550000.0,1100,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/54458.html,,,6
Sousse,Terrain habitation ind. en vente,,232000.0,830,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/52883.html,,,6
Sousse,Terrain habitation ind. en vente,,850000.0,446,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,,,6
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,7
Sousse,Terrain habitation ind. en vente,,237000.0,304,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55397.html,,,7
Sousse,Terrain habitation ind. en vente,,247000.0,353,"Sousse Centre Ville, Rue Farabi - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48067.html,,,7
Sousse,Terrain habitation ind. en vente,,435000.0,414,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54114.html,,,7
Sousse,Terrain habitation collective en vente,,401000.0,501,"Sousse Riadh, Avenue imam abou hannifa - Cité Riadh",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-riadh/52625.html,,,7
Sousse,Terrain habitation ind. en vente,,271000.0,417,"M'Saken, Cité Ennour",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,,,7
Sousse,Terrain habitation ind. en vente,,440000.0,553,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,,,7
Sousse,Terrain habitation ind. en vente,,220000.0,399,"Hergla, Rue nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/55436.html,,,7
Sousse,Terrain habitation ind. en vente,,167400.0,372,"M'Saken, Rue m'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55313.html,,,7
Sousse,Terrain habitation ind. en vente,,111000.0,285,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/53411.html,,,7
Sousse,Terrain habitation collective en vente,,544000.0,544,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,,,7
Sousse,Terrain habitation ind. en vente,,310000.0,565,"Hergla, Centre ville Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54710.html,,,7
Sousse,Terrain industriel en vente,,550000.0,1100,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/54458.html,,,7
Sousse,Terrain habitation ind. en vente,,232000.0,830,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/52883.html,,,7
Sousse,Terrain habitation ind. en vente,,850000.0,446,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,,,7
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,8
Sousse,Terrain habitation ind. en vente,,237000.0,304,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55397.html,,,8
Sousse,Terrain habitation ind. en vente,,247000.0,353,"Sousse Centre Ville, Rue Farabi - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48067.html,,,8
Sousse,Terrain habitation ind. en vente,,435000.0,414,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54114.html,,,8
Sousse,Terrain habitation collective en vente,,401000.0,501,"Sousse Riadh, Avenue imam abou hannifa - Cité Riadh",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-riadh/52625.html,,,8
Sousse,Terrain habitation ind. en vente,,271000.0,417,"M'Saken, Cité Ennour",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,,,8
Sousse,Terrain habitation ind. en vente,,440000.0,553,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,,,8
Sousse,Terrain habitation ind. en vente,,220000.0,399,"Hergla, Rue nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/55436.html,,,8
Sousse,Terrain habitation ind. en vente,,167400.0,372,"M'Saken, Rue m'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55313.html,,,8
Sousse,Terrain habitation ind. en vente,,111000.0,285,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/53411.html,,,8
Sousse,Terrain habitation collective en vente,,544000.0,544,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,,,8
Sousse,Terrain habitation ind. en vente,,310000.0,565,"Hergla, Centre ville Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54710.html,,,8
Sousse,Terrain industriel en vente,,550000.0,1100,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/54458.html,,,8
Sousse,Terrain habitation ind. en vente,,232000.0,830,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/52883.html,,,8
Sousse,Terrain habitation ind. en vente,,850000.0,446,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,,,8
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,9
Sousse,Terrain habitation ind. en vente,,237000.0,304,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55397.html,,,9
Sousse,Terrain habitation ind. en vente,,247000.0,353,"Sousse Centre Ville, Rue Farabi - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48067.html,,,9
Sousse,Terrain habitation ind. en vente,,435000.0,414,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54114.html,,,9
Sousse,Terrain habitation collective en vente,,401000.0,501,"Sousse Riadh, Avenue imam abou hannifa - Cité Riadh",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-riadh/52625.html,,,9
Sousse,Terrain habitation ind. en vente,,271000.0,417,"M'Saken, Cité Ennour",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,,,9
Sousse,Terrain habitation ind. en vente,,440000.0,553,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,,,9
Sousse,Terrain habitation ind. en vente,,220000.0,399,"Hergla, Rue nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/55436.html,,,9
Sousse,Terrain habitation ind. en vente,,167400.0,372,"M'Saken, Rue m'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55313.html,,,9
Sousse,Terrain habitation ind. en vente,,111000.0,285,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/53411.html,,,9
Sousse,Terrain habitation collective en vente,,544000.0,544,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,,,9
Sousse,Terrain habitation ind. en vente,,310000.0,565,"Hergla, Centre ville Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54710.html,,,9
Sousse,Terrain industriel en vente,,550000.0,1100,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/54458.html,,,9
Sousse,Terrain habitation ind. en vente,,232000.0,830,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/52883.html,,,9
Sousse,Terrain habitation ind. en vente,,850000.0,446,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,,,9
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,10
Sousse,Terrain habitation ind. en vente,,237000.0,304,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55397.html,,,10
Sousse,Terrain habitation ind. en vente,,247000.0,353,"Sousse Centre Ville, Rue Farabi - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48067.html,,,10
Sousse,Terrain habitation ind. en vente,,435000.0,414,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54114.html,,,10
Sousse,Terrain habitation collective en vente,,401000.0,501,"Sousse Riadh, Avenue imam abou hannifa - Cité Riadh",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-riadh/52625.html,,,10
Sousse,Terrain habitation ind. en vente,,271000.0,417,"M'Saken, Cité Ennour",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,,,10
Sousse,Terrain habitation ind. en vente,,440000.0,553,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,,,10
Sousse,Terrain habitation ind. en vente,,220000.0,399,"Hergla, Rue nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/55436.html,,,10
Sousse,Terrain habitation ind. en vente,,167400.0,372,"M'Saken, Rue m'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55313.html,,,10
Sousse,Terrain habitation ind. en vente,,111000.0,285,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/53411.html,,,10
Sousse,Terrain habitation collective en vente,,544000.0,544,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,,,10
Sousse,Terrain habitation ind. en vente,,310000.0,565,"Hergla, Centre ville Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54710.html,,,10
Sousse,Terrain industriel en vente,,550000.0,1100,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/54458.html,,,10
Sousse,Terrain habitation ind. en vente,,232000.0,830,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/52883.html,,,10
Sousse,Terrain habitation ind. en vente,,850000.0,446,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,,,10
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,11
Sousse,Terrain habitation ind. en vente,,237000.0,304,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55397.html,,,11
Sousse,Terrain habitation ind. en vente,,247000.0,353,"Sousse Centre Ville, Rue Farabi - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/48067.html,,,11
Sousse,Terrain habitation ind. en vente,,435000.0,414,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54114.html,,,11
Sousse,Terrain habitation collective en vente,,401000.0,501,"Sousse Riadh, Avenue imam abou hannifa - Cité Riadh",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-riadh/52625.html,,,11
Sousse,Terrain habitation ind. en vente,,271000.0,417,"M'Saken, Cité Ennour",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55601.html,,,11
Sousse,Terrain habitation ind. en vente,,440000.0,553,Sousse Centre Ville - Bouhsina,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/55281.html,,,11
Sousse,Terrain habitation ind. en vente,,220000.0,399,"Hergla, Rue nozha",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/55436.html,,,11
Sousse,Terrain habitation ind. en vente,,167400.0,372,"M'Saken, Rue m'saken",https://www.tecnocasa.tn/vendre/terrain/sousse/m-saken/55313.html,,,11
Sousse,Terrain habitation ind. en vente,,111000.0,285,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/53411.html,,,11
Sousse,Terrain habitation collective en vente,,544000.0,544,"Sousse Centre Ville, Hamid El Ghazeli - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/51531.html,,,11
Sousse,Terrain habitation ind. en vente,,310000.0,565,"Hergla, Centre ville Hergla",https://www.tecnocasa.tn/vendre/terrain/sousse/hergla/54710.html,,,11
Sousse,Terrain industriel en vente,,550000.0,1100,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/54458.html,,,11
Sousse,Terrain habitation ind. en vente,,232000.0,830,Akouda,https://www.tecnocasa.tn/vendre/terrain/sousse/akouda/52883.html,,,11
Sousse,Terrain habitation ind. en vente,,850000.0,446,Sousse Centre Ville - La Corniche,https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/54870.html,,,11
Sousse,Terrain habitation ind. en vente,,310000.0,459,"Sousse Centre Ville, Cité olympique - Bouhsina",https://www.tecnocasa.tn/vendre/terrain/sousse/sousse-centre-ville/43392.html,,,12
